signals	samplings	stddev	ber	rber	complete	time(ms)
8	2600	0.05	0.016814	0.0750773	1000	248.681
9	2600	0.05	0.015065	0.0728595	1000	256.64
10	2600	0.05	0.0140701	0.0704909	1000	366.556
11	2600	0.05	0.0130872	0.0702502	1000	358.55
12	2600	0.05	0.0120296	0.0681862	1000	437.381
13	2600	0.05	0.012243	0.0684618	1000	588.496
14	2600	0.05	0.0112834	0.0666459	1000	540.313
15	2600	0.05	0.00990559	0.0638621	1000	683.118
16	2600	0.05	0.0099024	0.0637933	1000	689.377
17	2600	0.05	0.0094957	0.0638562	1000	793.881
18	2600	0.05	0.0087831	0.0626164	1000	826.013
19	2600	0.05	0.00798593	0.0610043	1000	918.565
20	2600	0.05	0.00803471	0.0616695	1000	964.462
21	2600	0.05	0.00776418	0.0604618	1000	1033.39
22	2600	0.05	0.00761911	0.0602154	1000	1127.23
23	2600	0.05	0.00673518	0.059016	1000	1090.09
24	2600	0.05	0.00689853	0.0589488	1000	1144.59
25	2600	0.05	0.00626677	0.0580955	1000	1229.3
26	2600	0.05	0.00580061	0.0567121	1000	1385.12
27	2600	0.05	0.00624806	0.0577043	999	1445.74
28	2600	0.05	0.00587136	0.0569054	1000	1569.93
29	2600	0.05	0.00609664	0.0575004	1000	1632.7
30	2600	0.05	0.00591953	0.0570811	999	1713.93
31	2600	0.05	0.00556426	0.0562072	999	2063.56
32	2600	0.05	0.00511675	0.0552156	1000	2138.57
33	2600	0.05	0.00545026	0.0561754	1000	2246.56
34	2600	0.05	0.00538942	0.0563406	1000	2135.97
35	2600	0.05	0.00487649	0.0552653	1000	2281.6
36	2600	0.05	0.00490408	0.0547515	999	2484.72
37	2600	0.05	0.00487893	0.0552821	999	2483.04
38	2600	0.05	0.00473913	0.0550991	1000	2843.12
39	2600	0.05	0.00474261	0.0553628	999	2783.65
40	2600	0.05	0.00435982	0.0546049	999	3274.89
41	2600	0.05	0.0048721	0.0561616	1000	3474.45
42	2600	0.05	0.00478572	0.0568989	1000	3620.39
43	2600	0.05	0.00502004	0.0579153	1000	3407.64
44	2600	0.05	0.00516036	0.0586998	998	3645.26
45	2600	0.05	0.00511264	0.0592595	999	3826.97
46	2600	0.05	0.00566036	0.0611277	999	4646.38
47	2600	0.05	0.00610192	0.0637136	1000	4433.1
48	2600	0.05	0.00685547	0.0651838	1000	5018.96
49	2600	0.05	0.00757124	0.0676766	999	4987.5
50	2600	0.05	0.00875579	0.0723072	998	5412.55
51	2600	0.05	0.00982804	0.0765684	999	5787.52
52	2600	0.05	0.0119669	0.0832839	1000	6286.87
53	2600	0.05	0.0145853	0.0902684	1000	7413.82
54	2600	0.05	0.0181726	0.0994943	1000	8010.55
55	2600	0.05	0.023148	0.109197	1000	8554.26
56	2600	0.05	0.0311673	0.124814	999	10008
57	2600	0.05	0.0396053	0.137743	1000	10979.1
58	2600	0.05	0.0546288	0.159408	1000	13407.9
59	2600	0.05	0.0746784	0.18052	1000	15126.8
60	2600	0.05	0.0996757	0.21236	999	18886.7
61	2600	0.05	0.135173	0.245258	1000	21220.8
2	2700	0.05	0.0353856	0.0968874	1000	28.691
3	2700	0.05	0.0294225	0.0907853	1000	58.064
4	2700	0.05	0.0253406	0.0867005	1000	80.606
5	2700	0.05	0.0223473	0.0836059	1000	115.099
6	2700	0.05	0.0200179	0.0802534	1000	148.058
7	2700	0.05	0.0178693	0.0772663	1000	207.187
8	2700	0.05	0.0158595	0.0740789	999	255.834
9	2700	0.05	0.0157605	0.0736354	1000	256.729
10	2700	0.05	0.0140724	0.0706649	1000	337.068
11	2700	0.05	0.013099	0.0696499	1000	332.049
12	2700	0.05	0.0122119	0.0673993	1000	497.394
13	2700	0.05	0.0113799	0.0665408	1000	506.808
14	2700	0.05	0.0111289	0.0664407	1000	647.604
15	2700	0.05	0.00972032	0.06361	1000	618.131
16	2700	0.05	0.00916271	0.0629053	1000	759.969
17	2700	0.05	0.00942887	0.0633719	1000	811.245
18	2700	0.05	0.00840784	0.0618192	1000	803.756
19	2700	0.05	0.0082029	0.061088	1000	996.733
20	2700	0.05	0.00772623	0.0603693	999	916.413
21	2700	0.05	0.00768291	0.0599543	1000	1153.29
22	2700	0.05	0.00681268	0.0585136	1000	1180.25
23	2700	0.05	0.00725011	0.0593926	1000	1256.5
24	2700	0.05	0.00662954	0.0583225	1000	1313.75
25	2700	0.05	0.00637683	0.0576131	1000	1313.62
26	2700	0.05	0.00616699	0.0572408	999	1516.77
27	2700	0.05	0.0062517	0.0576901	1000	1519.38
28	2700	0.05	0.00604717	0.0572838	1000	1638.27
29	2700	0.05	0.00586986	0.0567094	1000	1894.13
30	2700	0.05	0.00559569	0.0561682	1000	1938.93
31	2700	0.05	0.00537162	0.0557184	1000	2052.85
32	2700	0.05	0.00558896	0.0561327	1000	2023.69
33	2700	0.05	0.00524891	0.0552566	1000	2140.43
34	2700	0.05	0.00482919	0.0547885	999	2326.34
35	2700	0.05	0.00463049	0.0544845	1000	2399.98
36	2700	0.05	0.00508318	0.0554073	1000	2466.36
37	2700	0.05	0.00466904	0.0548212	1000	2822.24
38	2700	0.05	0.00459202	0.0548064	1000	2959.44
39	2700	0.05	0.00475004	0.0547115	1000	3134.02
40	2700	0.05	0.00456598	0.0549992	1000	3274.5
41	2700	0.05	0.00455502	0.0549795	1000	3463.29
42	2700	0.05	0.00464942	0.0556328	1000	3578.09
43	2700	0.05	0.00468428	0.0560473	1000	3721.1
44	2700	0.05	0.00484988	0.0569457	999	3851.93
45	2700	0.05	0.00491165	0.0572866	1000	4251.85
46	2700	0.05	0.00537043	0.0594403	1000	4360.04
47	2700	0.05	0.00577187	0.0609451	999	4646.01
48	2700	0.05	0.00613825	0.062792	1000	4819.25
49	2700	0.05	0.0063719	0.0648409	1000	5310.3
50	2700	0.05	0.0075356	0.0691992	1000	5986.18
51	2700	0.05	0.00864062	0.072636	1000	6636.24
52	2700	0.05	0.00999502	0.0764959	999	7008.08
53	2700	0.05	0.0122959	0.0837538	999	7297.27
54	2700	0.05	0.0142666	0.0887646	999	7788.66
55	2700	0.05	0.0186582	0.0989399	999	8594.88
56	2700	0.05	0.0226085	0.10772	999	9425.25
57	2700	0.05	0.0294576	0.121868	998	10455.7
58	2700	0.05	0.0389073	0.136515	1000	12496.7
59	2700	0.05	0.055762	0.160857	1000	14467.3
60	2700	0.05	0.0737967	0.181445	1000	17082.1
61	2700	0.05	0.101195	0.211573	1000	20812.8
2	2800	0.05	0.0316166	0.092793	1000	30.611
3	2800	0.05	0.0272058	0.0904279	1000	59.046
4	2800	0.05	0.0255338	0.0878946	1000	92.792
5	2800	0.05	0.0237906	0.0846452	1000	123.856
6	2800	0.05	0.0211357	0.0813855	1000	169.871
7	2800	0.05	0.017306	0.076966	1000	202.342
8	2800	0.05	0.0174696	0.0756599	1000	244.119
9	2800	0.05	0.015548	0.0733602	1000	261.375
10	2800	0.05	0.013474	0.0700625	1000	325.372
11	2800	0.05	0.0129513	0.068814	998	366.695
12	2800	0.05	0.0119945	0.0679102	999	512.759
13	2800	0.05	0.0120805	0.0681775	1000	521.977
14	2800	0.05	0.0106055	0.0644591	1000	633.136
15	2800	0.05	0.0106117	0.0650038	1000	651.09
16	2800	0.05	0.00989123	0.0638424	1000	705.818
17	2800	0.05	0.0096916	0.0638184	1000	773.094
18	2800	0.05	0.00881323	0.0623538	1000	841.737
19	2800	0.05	0.00873318	0.0618355	1000	938.328
20	2800	0.05	0.00808968	0.0607676	1000	970.543
21	2800	0.05	0.00781335	0.0603538	1000	1011.41
22	2800	0.05	0.0072575	0.0593817	1000	1135.37
23	2800	0.05	0.00771719	0.0606108	999	1147.58
24	2800	0.05	0.00692586	0.0583193	1000	1235.21
25	2800	0.05	0.00667344	0.0580197	1000	1327.44
26	2800	0.05	0.00590488	0.0567689	1000	1497.29
27	2800	0.05	0.00621175	0.0572458	1000	1565.44
28	2800	0.05	0.0059209	0.05663	999	1594.84
29	2800	0.05	0.00590623	0.0571077	1000	1795.89
30	2800	0.05	0.00552177	0.0560306	999	1855.13
31	2800	0.05	0.00563615	0.0561296	1000	2133.88
32	2800	0.05	0.00559225	0.0561998	1000	2109.18
33	2800	0.05	0.00501231	0.0549357	1000	2112.9
34	2800	0.05	0.00507977	0.0549357	1000	2228.61
35	2800	0.05	0.00494151	0.0551331	1000	2323.15
36	2800	0.05	0.00468775	0.0547892	999	2654.67
37	2800	0.05	0.00446244	0.054137	999	2826.57
38	2800	0.05	0.0047495	0.0543221	1000	2697.63
39	2800	0.05	0.00461749	0.0545802	1000	2994.02
40	2800	0.05	0.00461902	0.0550214	1000	3098.51
41	2800	0.05	0.00451582	0.054884	1000	3239.86
42	2800	0.05	0.00446625	0.0547624	1000	3428.99
43	2800	0.05	0.00441629	0.0548668	999	3667.3
44	2800	0.05	0.00455039	0.0559053	1000	3647.47
45	2800	0.05	0.00483518	0.056303	998	4292.71
46	2800	0.05	0.00479783	0.0575776	1000	4111.58
47	2800	0.05	0.0050287	0.058461	997	4425.28
48	2800	0.05	0.00582018	0.0614624	1000	4937.66
49	2800	0.05	0.00601434	0.061585	1000	4963.4
50	2800	0.05	0.00674956	0.0656421	1000	5950.49
51	2800	0.05	0.00752272	0.068529	1000	6338.05
52	2800	0.05	0.00895363	0.0733012	1000	6792.41
53	2800	0.05	0.010354	0.0777413	1000	6590.6
54	2800	0.05	0.012126	0.0828061	1000	7185.46
55	2800	0.05	0.0146998	0.0900639	999	7736.65
56	2800	0.05	0.0181596	0.0986214	1000	8608.44
57	2800	0.05	0.0229035	0.109141	997	9644.06
58	2800	0.05	0.0289536	0.121167	1000	10809.1
59	2800	0.05	0.0414077	0.140917	999	12387.3
60	2800	0.05	0.0532545	0.159183	1000	14326.6
61	2800	0.05	0.0718413	0.178773	999	17394.6
62	2800	0.05	0.099482	0.208725	999	19702.6
63	2800	0.05	0.132131	0.241024	998	25050.5
2	2900	0.05	0.0348352	0.0978233	1000	31.284
3	2900	0.05	0.0288272	0.0917122	1000	64.907
4	2900	0.05	0.0248988	0.0870612	1000	90.824
5	2900	0.05	0.0227648	0.0840219	1000	135.106
6	2900	0.05	0.0205222	0.0816709	1000	188.782
7	2900	0.05	0.0187256	0.0785644	1000	202.653
8	2900	0.05	0.0172292	0.0754935	1000	243.894
9	2900	0.05	0.0148897	0.0719337	1000	288.027
10	2900	0.05	0.0148415	0.0716297	1000	323.792
11	2900	0.05	0.012584	0.0687072	1000	382.076
12	2900	0.05	0.0129862	0.0686879	1000	488.656
13	2900	0.05	0.011736	0.0670924	1000	566.686
14	2900	0.05	0.0106581	0.0651784	1000	598.865
15	2900	0.05	0.0101441	0.0641965	1000	672.34
16	2900	0.05	0.00965328	0.063238	1000	710.618
17	2900	0.05	0.00946148	0.0628736	1000	804.582
18	2900	0.05	0.00813421	0.0611969	1000	848.526
19	2900	0.05	0.00849367	0.0614043	999	916.564
20	2900	0.05	0.00769302	0.0604989	1000	1024.73
21	2900	0.05	0.00722814	0.0592153	1000	1133.86
22	2900	0.05	0.00718522	0.0587923	1000	1228
23	2900	0.05	0.00714124	0.0588221	1000	1252.58
24	2900	0.05	0.006515	0.0573935	1000	1427.25
25	2900	0.05	0.00647492	0.0577388	1000	1439.01
26	2900	0.05	0.00629825	0.057413	1000	1527.05
27	2900	0.05	0.00606287	0.0564449	999	1631.87
28	2900	0.05	0.0061319	0.0566464	1000	1688.6
29	2900	0.05	0.00582534	0.0561932	1000	1818.95
30	2900	0.05	0.00558462	0.0561159	1000	1925.6
31	2900	0.05	0.00552347	0.0558249	1000	2047.74
32	2900	0.05	0.00555546	0.0556903	1000	2120.72
33	2900	0.05	0.00499069	0.0550132	1000	2327.45
34	2900	0.05	0.00502241	0.0546289	1000	2385.81
35	2900	0.05	0.00476223	0.0544228	999	2703.11
36	2900	0.05	0.0049907	0.0546601	1000	2636.58
37	2900	0.05	0.00475157	0.0545649	1000	2807.72
38	2900	0.05	0.00453603	0.0538065	1000	2877.51
39	2900	0.05	0.00449591	0.0539388	1000	3061.01
40	2900	0.05	0.00458623	0.0541265	1000	3244.01
41	2900	0.05	0.00448977	0.0544916	997	3396.56
42	2900	0.05	0.00432314	0.0539716	1000	3686.03
43	2900	0.05	0.00445664	0.0544894	1000	3860.11
44	2900	0.05	0.00429282	0.0547332	998	3885.22
45	2900	0.05	0.00451777	0.0553362	999	4201.03
46	2900	0.05	0.00475292	0.0566299	1000	4701.58
47	2900	0.05	0.00499643	0.0575649	1000	4676.95
48	2900	0.05	0.00538001	0.0595139	1000	4954.42
49	2900	0.05	0.00543733	0.0608799	1000	5350.78
50	2900	0.05	0.00603611	0.0623146	1000	5636.31
51	2900	0.05	0.0064288	0.0655709	1000	6057.07
52	2900	0.05	0.00718279	0.0690677	999	6398.29
53	2900	0.05	0.00850146	0.0715596	999	7226.08
54	2900	0.05	0.0104348	0.078368	1000	7625.31
55	2900	0.05	0.0128903	0.0848333	998	8511.81
56	2900	0.05	0.0139625	0.0880237	999	8946.25
57	2900	0.05	0.0182947	0.10056	1000	9732.97
58	2900	0.05	0.0226735	0.108892	1000	10891.1
59	2900	0.05	0.0306465	0.122231	1000	12183.3
60	2900	0.05	0.0395117	0.137207	1000	13899.9
61	2900	0.05	0.0523902	0.156493	999	15881.1
62	2900	0.05	0.0732805	0.180087	1000	19375.3
63	2900	0.05	0.0995079	0.211434	999	23211.4
64	2900	0.05	0.132031	0.240189	1000	27405.3
2	3000	0.05	0.035585	0.098114	1000	33.836
3	3000	0.05	0.0306111	0.0937512	999	67.8989
4	3000	0.05	0.0250388	0.0860779	1000	100.041
5	3000	0.05	0.0239119	0.0856251	1000	125.255
6	3000	0.05	0.021049	0.0814157	1000	159.218
7	3000	0.05	0.0176825	0.0762346	1000	196.014
8	3000	0.05	0.0177936	0.0764925	999	237.566
9	3000	0.05	0.0143132	0.0712648	999	272.273
10	3000	0.05	0.0149425	0.0721169	1000	358.689
11	3000	0.05	0.0115508	0.0668519	1000	449.731
12	3000	0.05	0.0122624	0.0678818	1000	532.429
13	3000	0.05	0.0116276	0.0668421	1000	628.437
14	3000	0.05	0.011416	0.0663652	999	645.851
15	3000	0.05	0.010608	0.0648198	1000	795.627
16	3000	0.05	0.00964279	0.0635025	1000	916.489
17	3000	0.05	0.00919498	0.0628817	1000	990.666
18	3000	0.05	0.00886226	0.0617568	1000	1023.19
19	3000	0.05	0.00902877	0.0623224	1000	1115.28
20	3000	0.05	0.00809048	0.0608805	1000	1261.77
21	3000	0.05	0.00800908	0.0604597	1000	1339.09
22	3000	0.05	0.00713897	0.0588042	1000	1345.4
23	3000	0.05	0.00718743	0.0591315	999	1247.29
24	3000	0.05	0.00710789	0.0586389	1000	1297
25	3000	0.05	0.0065092	0.0579636	999	1391.27
26	3000	0.05	0.00571138	0.0562401	1000	1549.09
27	3000	0.05	0.00621865	0.0569934	1000	1565.48
28	3000	0.05	0.00620223	0.0571987	1000	1661.81
29	3000	0.05	0.00572676	0.0561911	1000	1829.8
30	3000	0.05	0.00552236	0.0557026	1000	1854.5
31	3000	0.05	0.00553969	0.055387	1000	1962.74
32	3000	0.05	0.00558912	0.0559292	1000	2069.21
33	3000	0.05	0.00502623	0.0546932	1000	2297.51
34	3000	0.05	0.0050969	0.0547938	1000	2401.27
35	3000	0.05	0.00455868	0.0540278	1000	2422.5
36	3000	0.05	0.00467981	0.0540343	1000	2535.61
37	3000	0.05	0.00466884	0.054137	999	2785.79
38	3000	0.05	0.00459173	0.0539005	1000	2776.33
39	3000	0.05	0.00440274	0.0537324	999	3481.95
40	3000	0.05	0.0043558	0.0536476	1000	3492.67
41	3000	0.05	0.00426176	0.0537043	1000	3231.15
42	3000	0.05	0.00430159	0.0536222	1000	3529.06
43	3000	0.05	0.00429739	0.0541294	1000	3613.61
44	3000	0.05	0.00412039	0.0543846	999	4244.44
45	3000	0.05	0.00420348	0.0544147	1000	4298.26
46	3000	0.05	0.00445374	0.0555951	999	4322.37
47	3000	0.05	0.0045964	0.0561784	999	4525.57
48	3000	0.05	0.00496593	0.0581097	1000	4965.04
49	3000	0.05	0.00524833	0.0589334	1000	5042.44
50	3000	0.05	0.00547784	0.0604282	999	5296.13
51	3000	0.05	0.00614437	0.0625298	998	5778.16
52	3000	0.05	0.00653834	0.0644902	1000	6164.31
53	3000	0.05	0.00738843	0.0689036	1000	6535.02
54	3000	0.05	0.00880273	0.0732546	998	6905.88
55	3000	0.05	0.00966781	0.0755332	999	7380.35
56	3000	0.05	0.0120952	0.0825436	1000	8533.66
57	3000	0.05	0.0148577	0.0911839	999	8840.92
58	3000	0.05	0.018289	0.0984917	999	9725.28
59	3000	0.05	0.0240716	0.111559	1000	10944.7
60	3000	0.05	0.0300143	0.122236	1000	12254.8
61	3000	0.05	0.0407614	0.138679	1000	14272.4
62	3000	0.05	0.0534509	0.15516	999	16301.3
63	3000	0.05	0.0715542	0.177861	1000	18496.7
64	3000	0.05	0.0960834	0.208505	999	22371.7
65	3000	0.05	0.12839	0.23682	1000	26102.8
2	3100	0.05	0.0297252	0.0899471	1000	33.912
3	3100	0.05	0.0282691	0.0907817	1000	73.942
4	3100	0.05	0.0291766	0.0916926	1000	107.28
5	3100	0.05	0.0229885	0.0832446	1000	145.354
6	3100	0.05	0.0211296	0.0801449	1000	206.655
7	3100	0.05	0.0179875	0.0769133	1000	220.382
8	3100	0.05	0.0165208	0.0750965	1000	291.813
9	3100	0.05	0.0139332	0.0705718	1000	291.629
10	3100	0.05	0.0131908	0.0698971	1000	401.833
11	3100	0.05	0.0133184	0.0686078	1000	388.698
12	3100	0.05	0.01264	0.0678371	1000	549.314
13	3100	0.05	0.0116233	0.0672187	1000	566.478
14	3100	0.05	0.0108697	0.0648856	1000	659.934
15	3100	0.05	0.0106734	0.0655701	1000	711.37
16	3100	0.05	0.00931879	0.0623629	1000	775.68
17	3100	0.05	0.00965839	0.0633845	1000	816.128
18	3100	0.05	0.00860665	0.061485	1000	887.904
19	3100	0.05	0.00774782	0.0599655	999	976.576
20	3100	0.05	0.00825627	0.0612652	1000	1169.56
21	3100	0.05	0.00777121	0.0600619	1000	1098.94
22	3100	0.05	0.00737371	0.0591734	999	1193.14
23	3100	0.05	0.00750376	0.0593288	999	1373.61
24	3100	0.05	0.00686547	0.0585758	999	1442.11
25	3100	0.05	0.00691535	0.0582967	1000	1469.29
26	3100	0.05	0.00604663	0.0561964	1000	1552.46
27	3100	0.05	0.00655391	0.057079	999	1677.82
28	3100	0.05	0.00592533	0.0568304	999	1862.68
29	3100	0.05	0.00607952	0.0563427	999	1991.67
30	3100	0.05	0.00566888	0.0561107	1000	2139.08
31	3100	0.05	0.00546197	0.0554675	998	2172.93
32	3100	0.05	0.00518493	0.0550811	1000	2319.22
33	3100	0.05	0.00524296	0.0549836	999	2418.13
34	3100	0.05	0.00491777	0.0544979	1000	2476.9
35	3100	0.05	0.00474695	0.0539629	999	2641.99
36	3100	0.05	0.00451878	0.0534176	998	2712.35
37	3100	0.05	0.00468026	0.0539055	1000	2963.48
38	3100	0.05	0.00469255	0.0538732	1000	3047.39
39	3100	0.05	0.00457428	0.0539446	1000	3312.32
40	3100	0.05	0.00441995	0.0531717	1000	3461.1
41	3100	0.05	0.00414138	0.0526981	1000	3544.61
42	3100	0.05	0.00424162	0.0534002	999	3594.8
43	3100	0.05	0.0039856	0.052804	998	3881.99
44	3100	0.05	0.00434712	0.0538035	1000	4038.02
45	3100	0.05	0.00440716	0.0544345	1000	4325.47
46	3100	0.05	0.00423098	0.0542321	1000	4573.65
47	3100	0.05	0.00440944	0.0552552	999	5037.44
48	3100	0.05	0.00461698	0.0556306	999	5026.46
49	3100	0.05	0.0048119	0.0575702	999	5277.46
50	3100	0.05	0.00520747	0.0590747	998	5741.18
51	3100	0.05	0.00555942	0.0607625	1000	6064.82
52	3100	0.05	0.00590284	0.0626761	1000	6442.33
53	3100	0.05	0.00684393	0.0658405	999	6913.41
54	3100	0.05	0.00754085	0.0685213	1000	7676.48
55	3100	0.05	0.00881737	0.0727042	999	7865.85
56	3100	0.05	0.00995922	0.0775495	998	8757.09
57	3100	0.05	0.011501	0.0817707	1000	9349.31
58	3100	0.05	0.0147658	0.0904444	1000	10199.2
59	3100	0.05	0.0186616	0.099143	999	11002.9
60	3100	0.05	0.0225765	0.108821	1000	11789.6
61	3100	0.05	0.0285126	0.120917	1000	13925.1
62	3100	0.05	0.03939	0.137938	1000	15455
63	3100	0.05	0.0521765	0.155676	1000	18235.9
64	3100	0.05	0.0706605	0.178871	1000	21888.3
65	3100	0.05	0.098313	0.209383	1000	26545.5
66	3100	0.05	0.13173	0.24469	1000	31956.7
2	3200	0.05	0.0311386	0.0922728	1000	34.204
3	3200	0.05	0.0262175	0.0890503	1000	67.737
4	3200	0.05	0.0252109	0.0862724	1000	96.742
5	3200	0.05	0.0215046	0.082395	999	138.051
6	3200	0.05	0.0198244	0.0796572	1000	188.136
7	3200	0.05	0.0186867	0.078512	1000	212.871
8	3200	0.05	0.016462	0.0747348	1000	267.551
9	3200	0.05	0.0151538	0.0723332	1000	303.262
10	3200	0.05	0.0142418	0.0713171	1000	395.964
11	3200	0.05	0.013208	0.0694074	1000	409.687
12	3200	0.05	0.0124459	0.068286	1000	631.741
13	3200	0.05	0.0119194	0.0667559	1000	587.218
14	3200	0.05	0.0115078	0.0664148	1000	743.16
15	3200	0.05	0.0100968	0.0641768	999	711.937
16	3200	0.05	0.00976348	0.063217	1000	812.873
17	3200	0.05	0.00923318	0.0626264	1000	896.674
18	3200	0.05	0.0084705	0.0616159	1000	920.913
19	3200	0.05	0.00907923	0.0622178	1000	1120.21
20	3200	0.05	0.00805212	0.0606963	1000	1135.97
21	3200	0.05	0.0072628	0.0593444	1000	1242.71
22	3200	0.05	0.00693405	0.058128	1000	1335.9
23	3200	0.05	0.00688141	0.0588368	1000	1330.42
24	3200	0.05	0.00615958	0.057312	999	1388.48
25	3200	0.05	0.0061919	0.0575007	1000	1493.39
26	3200	0.05	0.00646733	0.057254	1000	1552.19
27	3200	0.05	0.00591148	0.0563553	1000	1665.76
28	3200	0.05	0.00594894	0.0566775	1000	1803.32
29	3200	0.05	0.00565219	0.0557805	1000	2108.58
30	3200	0.05	0.00552755	0.0555188	999	2333.58
31	3200	0.05	0.00522967	0.0553031	998	2439.27
32	3200	0.05	0.00500021	0.0544354	1000	2182.32
33	3200	0.05	0.00534053	0.0551704	999	2463.45
34	3200	0.05	0.00500056	0.0543503	1000	2472.84
35	3200	0.05	0.00481624	0.0542851	999	2657.1
36	3200	0.05	0.00475374	0.0542066	998	2795.42
37	3200	0.05	0.00467204	0.0538606	1000	2935.35
38	3200	0.05	0.00472731	0.0540455	1000	3050.44
39	3200	0.05	0.00433282	0.0529311	1000	3321.61
40	3200	0.05	0.00443673	0.053261	1000	3380.53
41	3200	0.05	0.0046497	0.0536348	1000	3804.09
42	3200	0.05	0.00418085	0.0533029	999	3855.47
43	3200	0.05	0.00390688	0.0522795	1000	4282.23
44	3200	0.05	0.00421482	0.0533627	1000	4284.22
45	3200	0.05	0.0040664	0.0529625	1000	4601.33
46	3200	0.05	0.00393438	0.0533406	1000	4757.7
47	3200	0.05	0.00418646	0.0539344	1000	4906.26
48	3200	0.05	0.00445658	0.0548676	999	5191.02
49	3200	0.05	0.00433432	0.0556633	999	5504.91
50	3200	0.05	0.00483649	0.0571867	1000	5860.9
51	3200	0.05	0.00505206	0.058452	999	6384.11
52	3200	0.05	0.00558826	0.0615165	1000	6501.84
53	3200	0.05	0.00607274	0.0629024	1000	6933.62
54	3200	0.05	0.00639064	0.0651815	1000	7447.64
55	3200	0.05	0.00758794	0.0684927	999	8240.98
56	3200	0.05	0.00857742	0.0731368	999	8820.3
57	3200	0.05	0.0101628	0.0780216	999	9266.57
58	3200	0.05	0.0122593	0.0852382	1000	10252.1
59	3200	0.05	0.0147282	0.0905789	1000	11166.5
60	3200	0.05	0.017625	0.0982549	999	11637
61	3200	0.05	0.0234634	0.109455	1000	13363.7
62	3200	0.05	0.0304818	0.122246	999	15043.4
63	3200	0.05	0.0391086	0.139187	1000	16577.5
64	3200	0.05	0.055283	0.158417	1000	19797.6
65	3200	0.05	0.0737313	0.18254	1000	22934.6
66	3200	0.05	0.100147	0.209335	1000	27661.5
2	3300	0.05	0.030152	0.0923405	1000	37.032
3	3300	0.05	0.0288555	0.0921653	1000	72.71
4	3300	0.05	0.02461	0.0856456	1000	99.626
5	3300	0.05	0.0229853	0.0829677	1000	142.128
6	3300	0.05	0.018901	0.0783937	1000	181.631
7	3300	0.05	0.0183537	0.0772261	1000	221.077
8	3300	0.05	0.0172566	0.0752695	1000	252.993
9	3300	0.05	0.0144297	0.0721402	1000	294.591
10	3300	0.05	0.0136721	0.0711073	1000	383.994
11	3300	0.05	0.0139023	0.0701461	1000	373.351
12	3300	0.05	0.0122374	0.0676401	1000	533.844
13	3300	0.05	0.0115124	0.0666225	1000	632.52
14	3300	0.05	0.0108908	0.0656599	1000	674.098
15	3300	0.05	0.0100314	0.0637645	1000	734.235
16	3300	0.05	0.00948424	0.0631052	1000	1631.73
17	3300	0.05	0.00902635	0.0624564	1000	868.394
18	3300	0.05	0.00910584	0.0622829	1000	1088.79
19	3300	0.05	0.00779839	0.0598067	1000	992.31
20	3300	0.05	0.00799203	0.0604571	1000	1089.23
21	3300	0.05	0.00804864	0.0603845	1000	1195.26
22	3300	0.05	0.00769931	0.059273	1000	1260.31
23	3300	0.05	0.00712397	0.058458	1000	1502.04
24	3300	0.05	0.00710027	0.0583088	1000	1432.1
25	3300	0.05	0.00649337	0.0578076	1000	1528.42
26	3300	0.05	0.00628479	0.0570886	1000	1629.9
27	3300	0.05	0.00606522	0.0565372	1000	1816.68
28	3300	0.05	0.00611017	0.0567988	1000	1842.12
29	3300	0.05	0.00558454	0.0557169	1000	1980.19
30	3300	0.05	0.00561525	0.0558016	1000	2164.84
31	3300	0.05	0.00533661	0.0550435	999	2382.64
32	3300	0.05	0.00515348	0.0543415	1000	2307.28
33	3300	0.05	0.00511646	0.0545408	1000	2506.78
34	3300	0.05	0.00461166	0.0535758	1000	2590.2
35	3300	0.05	0.00486746	0.0541395	1000	2968.69
36	3300	0.05	0.00451128	0.0532148	1000	3150.63
37	3300	0.05	0.0045211	0.0532272	1000	3364.86
38	3300	0.05	0.00429951	0.0530438	1000	3473.91
39	3300	0.05	0.00443143	0.0534739	999	3340.47
40	3300	0.05	0.00448036	0.0533808	1000	3492.05
41	3300	0.05	0.00409209	0.0526287	1000	3881.86
42	3300	0.05	0.00416247	0.0526009	997	3884.97
43	3300	0.05	0.00418517	0.0531886	999	4102.79
44	3300	0.05	0.00417198	0.0529114	1000	4248.39
45	3300	0.05	0.00403048	0.0527334	1000	4439.97
46	3300	0.05	0.00409938	0.0534432	1000	4885.2
47	3300	0.05	0.00409194	0.0537063	998	5190.91
48	3300	0.05	0.00408999	0.0539469	999	5441.7
49	3300	0.05	0.00445646	0.055088	1000	5395.83
50	3300	0.05	0.00460106	0.0559129	999	5803.59
51	3300	0.05	0.00479255	0.0572103	1000	6301.83
52	3300	0.05	0.00493134	0.0593509	999	6606.14
53	3300	0.05	0.00518022	0.0598694	1000	7061.3
54	3300	0.05	0.00597989	0.0625243	1000	7326.07
55	3300	0.05	0.00670542	0.0651428	998	7958.88
56	3300	0.05	0.00726555	0.0684266	1000	8482.04
57	3300	0.05	0.00882798	0.0730105	1000	9085.03
58	3300	0.05	0.0103628	0.0776048	999	9577.18
59	3300	0.05	0.0123271	0.0843718	999	10404.9
60	3300	0.05	0.0147695	0.0912592	1000	11255.6
61	3300	0.05	0.0192393	0.10172	999	12823.6
62	3300	0.05	0.0239839	0.110836	1000	14241.5
63	3300	0.05	0.0312448	0.125794	998	16201.6
