commit:8dffa27
signals	samplings	stddev	ber	rber	complete	time(ms)
17	2700	0	0	0.0111014	1000	67.95
18	2700	0	0	0.0113832	1000	77.304
19	2700	0	0	0.0117386	1000	86.384
20	2700	0	8.33333e-07	0.0120223	1000	87.842
21	2700	0	0	0.0122928	1000	99.713
22	2700	0	0	0.012578	1000	109.744
23	2700	0	0	0.0128775	1000	122.878
24	2700	0	0	0.0131464	999	122.782
25	2700	0	0	0.0134315	1000	137.2
26	2700	0	0	0.0137157	999	150.916
27	2700	0	0	0.0139656	1000	165.008
28	2700	0	0	0.0142573	1000	171.436
29	2700	0	0	0.0145103	1000	189.048
30	2700	0	0	0.0147566	999	208.776
31	2700	0	0	0.0149764	1000	227.508
32	2700	0	0	0.015291	1000	245.988
33	2700	0	3.93939e-06	0.0154609	1000	276.528
34	2700	0	0	0.0157277	999	302.928
35	2700	0	8.18808e-06	0.0159914	999	341.025
36	2700	0	1.21624e-05	0.0162893	999	382.494
37	2700	0	1.62663e-05	0.0167383	1000	434.657
38	2700	0	1.60721e-05	0.0168195	1000	493.91
39	2700	0	3.36847e-05	0.0172177	1000	557.534
40	2700	0	5.57595e-05	0.017634	999	635.467
41	2700	0	7.57724e-05	0.0182562	1000	724.516
42	2700	0	8.21958e-05	0.0184527	1000	796.764
43	2700	0	0.000136993	0.0193386	999	897.945
44	2700	0	0.000197694	0.0197813	1000	944.811
45	2700	0	0.000255646	0.0205682	1000	1075.38
46	2700	0	0.000295282	0.0215086	1000	1151.77
47	2700	0	0.00039704	0.0233078	999	1250.51
48	2700	0	0.000556652	0.0251916	999	1333.84
49	2700	0	0.000776659	0.0273648	1000	1520.24
50	2700	0	0.000961258	0.029184	999	1654.26
51	2700	0	0.00129121	0.0328783	997	1830.07
52	2700	0	0.00184555	0.0375406	999	1932.08
53	2700	0	0.0024134	0.0418354	999	2148.98
54	2700	0	0.00318861	0.0456892	997	2356.39
55	2700	0	0.00417739	0.0520493	1000	2585.3
56	2700	0	0.00584046	0.0591136	1000	2818.74
57	2700	0	0.00791191	0.0684981	1000	3170.73
58	2700	0	0.0106937	0.0769332	998	3624.82
59	2700	0	0.0159512	0.0933439	1000	4209.4
60	2700	0	0.0205873	0.103801	1000	4481.94
61	2700	0	0.0314164	0.126765	1000	5402.76
62	2700	0	0.0465858	0.148456	999	6634.56
63	2700	0	0.06498	0.171352	1000	8098.82
64	2700	0	0.0954558	0.204933	999	9413.29
65	2700	0	0.133147	0.24074	999	11622.8
2	2800	0	0	0.00414964	1000	2.749
3	2800	0	0	0.00485774	1000	5.06
4	2800	0	0	0.00555232	1000	7.341
5	2800	0	0	0.00608579	1000	10.728
6	2800	0	0	0.00668167	1000	14.209
7	2800	0	0	0.0070877	1000	17.982
8	2800	0	0	0.00759152	1000	20.355
9	2800	0	0	0.00795929	1000	25.125
10	2800	0	0	0.00840418	1000	30
11	2800	0	0	0.00880802	1000	34.633
12	2800	0	0	0.00912616	1000	37.386
13	2800	0	0	0.00951055	1000	43.798
14	2800	0	0	0.00990089	1000	50.041
15	2800	0	0	0.0101957	1000	56.36
16	2800	0	0	0.0105642	1000	58.418
17	2800	0	0	0.0109083	1000	66.921
18	2800	0	0	0.0111834	1000	75.966
19	2800	0	1.31579e-07	0.011507	1000	85.434
20	2800	0	0	0.0117911	1000	87.421
21	2800	0	4.7619e-07	0.0120794	1000	98.35
22	2800	0	0	0.0123774	1000	108.505
23	2800	0	0	0.0126594	1000	120.491
24	2800	0	0	0.0129414	1000	120.465
25	2800	0	1.02857e-06	0.0132137	1000	137.929
26	2800	0	0	0.0135003	1000	150.829
27	2800	0	0	0.0137483	999	165.284
28	2800	0	0	0.0139653	1000	171.269
29	2800	0	6.7734e-07	0.0142564	1000	190.91
30	2800	0	0	0.0144925	1000	211.04
31	2800	0	0	0.0147178	1000	233.749
32	2800	0	3.95485e-06	0.0150141	999	257.199
33	2800	0	6.28334e-07	0.0152058	999	287.639
34	2800	0	3.8589e-06	0.0154895	999	318.909
35	2800	0	0	0.0156534	1000	361.779
36	2800	0	5.85317e-06	0.0159592	1000	406.782
37	2800	0	7.77027e-06	0.0161993	1000	479.987
38	2800	0	1.75457e-05	0.0164804	999	531.114
39	2800	0	7.35348e-06	0.0167932	1000	596.763
40	2800	0	4.9875e-05	0.0171067	1000	669.954
41	2800	0	4.76829e-05	0.0174951	1000	746.79
42	2800	0	8.09099e-05	0.0178601	1000	809.787
43	2800	0	0.000115033	0.0189443	1000	910.79
44	2800	0	0.000130584	0.0191696	1000	943.074
45	2800	0	0.000179143	0.0197975	1000	1077.14
46	2800	0	0.000250072	0.0209893	999	1071.82
47	2800	0	0.000312364	0.0221155	999	1183.91
48	2800	0	0.000462731	0.0233621	1000	1261.26
49	2800	0	0.00060836	0.0251203	1000	1337.3
50	2800	0	0.000813157	0.0276227	1000	1517.05
51	2800	0	0.000976252	0.0296155	998	1612.62
52	2800	0	0.00131801	0.0328854	999	1760.72
53	2800	0	0.00183273	0.0360107	999	1971.93
54	2800	0	0.00226875	0.0405335	1000	1966.65
55	2800	0	0.00319947	0.0460299	1000	2303.51
56	2800	0	0.00431147	0.0517546	1000	2533.12
57	2800	0	0.005801	0.0600745	1000	2635.72
58	2800	0	0.00794198	0.0688732	999	3011.12
59	2800	0	0.011173	0.080066	1000	3534.21
60	2800	0	0.015576	0.0920266	1000	3992.98
61	2800	0	0.0221975	0.105033	998	4464.06
62	2800	0	0.029553	0.119589	999	5273.07
63	2800	0	0.0439534	0.142733	1000	6403.68
64	2800	0	0.0639162	0.169913	1000	8406.95
65	2800	0	0.0942471	0.205969	999	9053.32
66	2800	0	0.132715	0.243745	999	11477.5
2	2900	0	0	0.00413397	1000	2.754
3	2900	0	0	0.00476391	1000	5.296
4	2900	0	0	0.00548259	1000	7.608
5	2900	0	0	0.00595865	999	11.0611
6	2900	0	0	0.00648119	999	14.952
7	2900	0	0	0.00698611	1000	19.062
8	2900	0	1.03448e-06	0.00745672	1000	21.702
9	2900	0	0	0.00777782	1000	26.834
10	2900	0	0	0.00823728	1000	32.099
11	2900	0	0	0.00862918	1000	37.581
12	2900	0	0	0.00897366	999	40.983
13	2900	0	0	0.00939337	1000	47.741
14	2900	0	0	0.00973778	1000	54.213
15	2900	0	0	0.0100209	1000	62.057
16	2900	0	0	0.0103697	1000	64.311
17	2900	0	8.72211e-07	0.0106951	1000	73.766
18	2900	0	0	0.010954	1000	81.931
19	2900	0	5.98911e-07	0.0112814	1000	91.797
20	2900	0	0	0.0115557	1000	95.438
21	2900	0	0	0.0118512	1000	107.388
22	2900	0	5.64263e-07	0.0121799	1000	119.455
23	2900	0	0	0.012436	1000	137.877
24	2900	0	0	0.0127102	1000	140.991
25	2900	0	0	0.0129453	1000	157.225
26	2900	0	0	0.0132344	1000	171.328
27	2900	0	0	0.0134916	1000	186.664
28	2900	0	0	0.0137062	1000	186.763
29	2900	0	7.8478e-07	0.0139652	1000	209.957
30	2900	0	6.09805e-07	0.0142499	999	232.445
31	2900	0	0	0.0144452	1000	256.719
32	2900	0	6.68103e-07	0.0146748	1000	287.81
33	2900	0	5.95611e-07	0.0149088	1000	317.404
34	2900	0	0	0.0151572	1000	361.686
35	2900	0	1.1133e-06	0.0154505	1000	408.398
36	2900	0	2.75862e-06	0.0156095	1000	466.892
37	2900	0	4.67383e-06	0.015961	999	529.095
38	2900	0	3.65699e-06	0.0160891	1000	588.211
39	2900	0	1.81079e-05	0.0164633	1000	675.461
40	2900	0	2.23068e-05	0.0167761	999	728.642
41	2900	0	3.16737e-05	0.0170781	1000	817.314
42	2900	0	6.2016e-05	0.0175044	999	911.172
43	2900	0	7.37851e-05	0.0181703	1000	1054.49
44	2900	0	8.44279e-05	0.0182495	1000	1085.07
45	2900	0	0.000133548	0.0192433	1000	1199.87
46	2900	0	0.000221844	0.0201215	1000	1265.52
47	2900	0	0.000273134	0.0211869	999	1374.82
48	2900	0	0.000314575	0.0220118	999	1459.67
49	2900	0	0.000444715	0.0237589	1000	1645.27
50	2900	0	0.000618614	0.0255059	1000	1687.82
51	2900	0	0.000793376	0.0271889	999	1899.54
52	2900	0	0.0011018	0.0294477	999	2062.17
53	2900	0	0.00140175	0.0330993	999	2330.12
54	2900	0	0.00176507	0.0348941	999	2514.49
55	2900	0	0.00231322	0.0407812	1000	2707.44
56	2900	0	0.00311843	0.0461018	999	2901.33
57	2900	0	0.00418544	0.0537265	1000	3168.54
58	2900	0	0.00542937	0.0587909	1000	3445.95
59	2900	0	0.00835181	0.0699477	1000	3871.46
60	2900	0	0.0108604	0.0781941	1000	4396.43
61	2900	0	0.0158847	0.0919468	998	4852.56
62	2900	0	0.0212888	0.10658	999	5652.36
63	2900	0	0.0305609	0.124936	1000	6651.12
64	2900	0	0.0445417	0.146121	1000	7419.96
65	2900	0	0.0637153	0.171614	1000	9241.6
66	2900	0	0.0916044	0.201846	999	11145.1
67	2900	0	0.131328	0.242065	1000	14470.7
2	3000	0	0	0.00406733	1000	2.927
3	3000	0	0	0.00482622	1000	5.523
4	3000	0	0	0.00537175	1000	7.824
5	3000	0	0	0.00592247	1000	11.369
6	3000	0	0	0.00644361	1000	15.048
7	3000	0	0	0.00680681	999	19.2312
8	3000	0	0	0.00732637	1000	21.814
9	3000	0	0	0.00771896	1000	27.227
10	3000	0	0	0.00809217	1000	32.402
11	3000	0	1.09091e-06	0.0085657	1000	37.298
12	3000	0	0	0.00882988	998	39.494
13	3000	0	0	0.00923187	1000	46.916
14	3000	0	0	0.00956269	1000	53.215
15	3000	0	0	0.00987918	1000	60.863
16	3000	0	0	0.0101764	999	62.7578
17	3000	0	0	0.0105189	1000	72.34
18	3000	0	7.77778e-07	0.0107843	1000	82.241
19	3000	0	0	0.0111004	1000	90.143
20	3000	0	0	0.0114031	999	91.6216
21	3000	0	0	0.0116159	1000	104.32
22	3000	0	0	0.0119191	1000	118.579
23	3000	0	8.11594e-07	0.0122025	1000	135.36
24	3000	0	6.66667e-07	0.0124972	1000	137.743
25	3000	0	0	0.0127441	999	157.429
26	3000	0	0	0.0129812	1000	171.106
27	3000	0	0	0.0132323	999	187.259
28	3000	0	0	0.0134844	1000	186.039
29	3000	0	0	0.0137103	1000	211.829
30	3000	0	0	0.0139677	999	237.771
31	3000	0	0	0.0141912	1000	264.843
32	3000	0	1.35417e-07	0.01445	1000	298.464
33	3000	0	0	0.0146557	1000	341.274
34	3000	0	3.36275e-06	0.0148943	1000	388.35
35	3000	0	4.15654e-06	0.0151554	999	441.898
36	3000	0	7.57239e-06	0.0154842	999	496.543
37	3000	0	4.98198e-06	0.0155797	1000	561.085
38	3000	0	1.24649e-05	0.0158839	1000	644.787
39	3000	0	7.58879e-06	0.01612	999	703.998
40	3000	0	1.96583e-05	0.0163682	1000	777.094
41	3000	0	1.69031e-05	0.016748	999	862.331
42	3000	0	3.07222e-05	0.0170049	1000	954.935
43	3000	0	5.73209e-05	0.0174466	999	997.956
44	3000	0	8.9553e-05	0.0179268	1000	1042.46
45	3000	0	0.000130671	0.018644	999	1169.85
46	3000	0	0.000125703	0.0190831	1000	1169.07
47	3000	0	0.000175621	0.0197825	998	1265.74
48	3000	0	0.000276068	0.0206681	999	1390.78
49	3000	0	0.000344864	0.0211751	1000	1414.56
50	3000	0	0.0004538	0.0241027	999	1577.12
51	3000	0	0.000532611	0.024412	999	1719.25
52	3000	0	0.000707085	0.0269134	999	1866.89
53	3000	0	0.00112994	0.0307292	1000	2088.97
54	3000	0	0.0013739	0.0329898	1000	2092.86
55	3000	0	0.0018468	0.0361874	998	2383.09
56	3000	0	0.00248202	0.0414591	1000	2683.82
57	3000	0	0.00311344	0.0466871	1000	2813.31
58	3000	0	0.00440057	0.0545461	1000	3152.76
59	3000	0	0.00606259	0.0610014	998	3625.92
60	3000	0	0.00785824	0.0680761	1000	3919.33
61	3000	0	0.0116848	0.0812513	999	4561.31
62	3000	0	0.0156228	0.0917419	1000	5125.65
63	3000	0	0.0223214	0.108153	998	6203.08
64	3000	0	0.0309619	0.123368	1000	6655.68
65	3000	0	0.0441434	0.143024	998	8710.54
66	3000	0	0.064493	0.170841	999	10652.5
67	3000	0	0.0935635	0.205227	998	13873.2
68	3000	0	0.128384	0.239053	1000	15697.5

